FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT013F001,PCT013F002,PCT013F003,PCT013F004,PCT013F005,PCT013F006,PCT013F007,PCT013F008,PCT013F009,PCT013F010,PCT013F011,PCT013F012,PCT013F013,PCT013F014,PCT013F015,PCT013F016,PCT013F017,PCT013F018,PCT013F019,PCT013F020,PCT013F021,PCT013F022,PCT013F023,PCT013F024,PCT013F025,PCT013F026,PCT013F027,PCT013F028,PCT013F029,PCT013F030,PCT013F031,PCT013F032,PCT013F033,PCT013F034,PCT013F035,PCT013F036,PCT013F037,PCT013F038,PCT013F039,PCT013F040,PCT013F041,PCT013F042,PCT013F043,PCT013F044,PCT013F045,PCT013F046,PCT013F047,PCT013F048,PCT013F049,PCT013G001,PCT013G002,PCT013G003,PCT013G004,PCT013G005,PCT013G006,PCT013G007,PCT013G008,PCT013G009,PCT013G010,PCT013G011,PCT013G012,PCT013G013,PCT013G014,PCT013G015,PCT013G016,PCT013G017,PCT013G018,PCT013G019,PCT013G020,PCT013G021,PCT013G022,PCT013G023,PCT013G024,PCT013G025,PCT013G026,PCT013G027,PCT013G028,PCT013G029,PCT013G030,PCT013G031,PCT013G032,PCT013G033,PCT013G034,PCT013G035,PCT013G036,PCT013G037,PCT013G038,PCT013G039,PCT013G040,PCT013G041,PCT013G042,PCT013G043,PCT013G044,PCT013G045,PCT013G046,PCT013G047,PCT013G048,PCT013G049,PCT013H001,PCT013H002,PCT013H003,PCT013H004,PCT013H005,PCT013H006,PCT013H007,PCT013H008,PCT013H009,PCT013H010,PCT013H011,PCT013H012,PCT013H013,PCT013H014,PCT013H015,PCT013H016,PCT013H017,PCT013H018,PCT013H019,PCT013H020,PCT013H021,PCT013H022,PCT013H023,PCT013H024,PCT013H025,PCT013H026,PCT013H027,PCT013H028,PCT013H029,PCT013H030,PCT013H031,PCT013H032,PCT013H033,PCT013H034,PCT013H035,PCT013H036,PCT013H037,PCT013H038,PCT013H039,PCT013H040,PCT013H041,PCT013H042,PCT013H043,PCT013H044,PCT013H045,PCT013H046,PCT013H047,PCT013H048,PCT013H049,PCT013I001,PCT013I002,PCT013I003,PCT013I004,PCT013I005,PCT013I006,PCT013I007,PCT013I008,PCT013I009,PCT013I010,PCT013I011,PCT013I012,PCT013I013,PCT013I014,PCT013I015,PCT013I016,PCT013I017,PCT013I018,PCT013I019,PCT013I020,PCT013I021,PCT013I022,PCT013I023,PCT013I024,PCT013I025,PCT013I026,PCT013I027,PCT013I028,PCT013I029,PCT013I030,PCT013I031,PCT013I032,PCT013I033,PCT013I034,PCT013I035,PCT013I036,PCT013I037,PCT013I038,PCT013I039,PCT013I040,PCT013I041,PCT013I042,PCT013I043,PCT013I044,PCT013I045,PCT013I046,PCT013I047,PCT013I048,PCT013I049,PCT015A001,PCT015A002,PCT015A003,PCT015A004,PCT015A005,PCT015A006,PCT015A007,PCT015A008,PCT015A009,PCT015A010,PCT015A011,PCT015A012,PCT015A013,PCT015B001,PCT015B002,PCT015B003,PCT015B004,PCT015B005,PCT015B006,PCT015B007,PCT015B008,PCT015B009,PCT015B010,PCT015B011,PCT015B012,PCT015B013,PCT015C001,PCT015C002,PCT015C003,PCT015C004,PCT015C005,PCT015C006,PCT015C007,PCT015C008,PCT015C009,PCT015C010,PCT015C011,PCT015C012,PCT015C013
uSF1,TX,000,36,617652,111,62,11,8,5,4,1,2,3,7,8,2,4,3,0,3,0,0,0,0,0,1,0,0,0,49,8,4,4,0,2,2,1,6,5,6,3,1,3,2,0,1,0,0,1,0,0,0,0,35,18,5,6,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,17,0,5,4,3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,274,146,21,22,11,10,4,5,4,9,18,7,16,8,2,6,1,0,0,0,0,2,0,0,0,128,15,19,15,4,4,4,1,8,11,10,12,9,5,5,3,1,0,0,2,0,0,0,0,248,121,11,7,6,6,0,0,1,5,12,11,12,12,13,5,5,0,3,2,5,3,2,0,0,127,10,11,8,0,0,3,4,5,11,11,11,10,12,8,8,3,4,1,2,2,2,1,0,35,17,5,1,4,1,6,18,2,9,3,0,4,36,26,1,5,19,0,1,10,2,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,617700,500,308,37,24,10,16,21,17,9,36,46,36,20,15,6,7,6,0,0,0,1,1,0,0,0,192,25,23,13,7,7,10,3,18,29,22,8,8,7,6,3,0,0,1,0,1,0,0,1,74,42,6,9,2,1,0,0,1,2,7,5,2,1,3,1,0,0,1,0,0,0,0,0,1,32,10,2,5,1,1,1,0,3,0,1,2,2,2,0,1,0,0,1,0,0,0,0,0,962,592,70,40,21,30,34,25,23,64,101,67,39,27,19,14,9,0,2,0,3,2,0,0,2,370,60,44,33,9,15,15,4,30,51,38,18,17,13,10,5,1,1,2,1,1,0,1,1,1534,747,66,66,49,21,11,6,14,31,68,74,58,62,55,35,22,14,17,11,11,20,17,15,4,787,73,55,30,22,11,8,7,25,87,63,58,36,57,49,37,15,27,12,16,37,33,23,6,171,82,6,24,33,0,19,89,17,18,26,0,28,52,30,2,4,17,0,7,22,1,2,9,0,10,6,1,1,0,0,0,0,5,0,1,3,0,1
uSF1,TX,000,36,617755,97,62,10,13,3,0,4,5,0,3,9,2,4,2,5,0,0,0,0,1,0,1,0,0,0,35,5,2,5,2,2,1,0,1,5,1,5,1,3,1,0,1,0,0,0,0,0,0,0,36,20,1,4,0,1,1,0,1,1,1,2,1,2,2,0,0,0,1,0,1,0,1,0,0,16,1,1,1,0,1,0,0,0,1,2,2,1,1,0,1,0,0,0,0,3,1,0,0,233,136,20,27,8,2,9,6,2,7,12,13,10,9,5,1,0,1,0,2,0,1,1,0,0,97,14,10,11,3,4,1,1,1,13,8,12,5,6,2,1,1,0,1,0,2,1,0,0,40,16,1,1,1,2,0,0,1,0,1,1,2,2,2,0,0,0,0,2,0,0,0,0,0,24,1,1,1,1,4,0,0,1,0,2,2,2,1,2,2,1,0,1,0,1,0,0,1,11,7,1,3,1,0,2,4,1,2,1,0,0,92,62,5,11,26,3,17,30,5,6,10,2,7,1,1,0,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,617825,136,70,8,8,4,8,4,2,0,3,6,6,7,3,7,1,2,0,0,1,0,0,0,0,0,66,8,9,10,7,4,2,0,3,2,5,4,4,3,2,3,0,0,0,0,0,0,0,0,62,26,6,5,6,0,0,0,0,0,1,3,0,1,2,0,0,0,0,0,1,0,0,0,1,36,3,7,7,3,0,0,0,0,4,1,4,1,3,2,0,1,0,0,0,0,0,0,0,281,156,21,20,14,12,10,4,1,7,15,12,8,8,12,3,3,0,2,3,0,1,0,0,0,125,16,15,18,9,3,4,1,7,8,11,8,9,3,7,2,0,1,1,0,0,1,0,1,166,76,5,3,2,3,3,0,0,1,6,4,10,9,7,4,4,2,4,1,1,2,4,0,1,90,5,3,6,2,3,1,2,2,5,4,10,4,8,6,6,5,0,4,1,1,3,5,4,16,14,1,3,6,1,3,2,1,0,1,0,0,71,54,5,6,32,2,9,17,4,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,617888,15,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10,1,0,0,2,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,19,6,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,2,0,0,0,1,1,0,0,2,1,0,0,1,0,1,0,1,2,0,87,46,9,7,8,3,3,0,1,1,3,2,1,1,2,1,0,0,1,1,0,0,1,1,0,41,3,1,5,4,3,1,0,2,3,2,4,4,1,1,1,1,0,1,1,0,2,1,0,18,8,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,1,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,5,5,0,0,3,0,2,0,0,0,0,0,0,72,51,3,7,30,2,9,21,7,2,9,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,617959,190,99,16,10,4,7,2,2,2,4,15,11,11,3,2,6,1,0,0,1,0,1,0,0,1,91,21,7,7,2,4,6,0,8,13,6,7,3,2,3,1,1,0,0,0,0,0,0,0,65,30,3,5,2,4,1,1,1,1,2,1,6,1,0,0,1,1,0,0,0,0,0,0,0,35,6,4,5,2,1,0,0,0,2,3,2,5,3,0,0,1,1,0,0,0,0,0,0,338,183,25,19,12,12,3,5,5,10,23,19,20,10,3,9,2,1,1,1,0,1,0,0,2,155,26,14,16,5,7,7,2,11,19,8,12,8,6,6,3,2,0,1,0,2,0,0,0,1311,645,49,36,30,15,16,6,6,17,38,64,61,50,50,58,31,16,25,10,18,24,11,7,7,666,49,36,34,14,17,6,7,25,43,49,43,51,49,64,64,12,20,8,14,25,23,8,5,121,47,6,5,25,1,10,74,11,20,29,3,11,28,19,1,1,12,1,4,9,1,2,4,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0
uSF1,TX,000,36,618027,49,23,3,5,2,0,0,0,0,1,1,4,1,2,3,0,0,0,0,0,1,0,0,0,0,26,2,6,2,1,1,1,1,0,0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,47,18,3,3,1,1,1,0,0,0,0,4,1,1,0,1,0,0,1,0,0,0,1,0,0,29,7,2,1,5,0,1,1,0,1,2,2,0,1,0,2,0,2,0,0,1,1,0,0,196,97,11,18,5,4,6,1,0,5,7,10,5,9,6,4,3,0,1,0,1,1,0,0,0,99,13,13,9,4,3,3,5,8,4,12,5,6,7,3,2,1,0,0,1,0,0,0,0,1375,655,26,24,21,19,11,5,1,7,26,39,40,55,53,56,55,21,24,13,21,39,53,30,16,720,21,11,29,13,8,2,2,10,24,29,47,46,56,59,63,23,23,13,22,81,81,36,21,54,14,2,2,3,1,6,40,10,11,13,1,5,59,41,6,4,13,9,9,18,3,7,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
uSF1,TX,000,36,618074,177,93,9,14,13,2,4,1,0,5,5,14,6,5,2,5,1,0,3,0,0,3,0,1,0,84,9,10,8,1,3,0,0,6,9,12,4,4,6,3,3,1,1,2,0,1,1,0,0,113,54,12,8,5,2,3,0,1,8,0,2,1,1,2,1,2,0,0,0,2,0,1,3,0,59,7,13,4,1,1,0,0,0,3,2,2,1,8,3,1,1,1,1,4,3,2,1,0,403,206,21,27,27,6,5,2,4,15,13,24,13,12,6,5,8,3,4,1,2,4,1,3,0,197,26,16,16,4,6,0,2,10,14,35,15,9,11,6,8,4,3,3,2,3,2,2,0,2109,996,47,50,43,25,7,14,11,36,67,41,62,69,70,73,75,22,35,27,39,72,64,32,15,1113,37,30,46,24,25,10,9,36,60,56,59,62,88,83,86,28,39,35,41,87,88,53,31,107,21,1,4,12,0,4,86,22,30,22,0,12,76,46,1,5,28,1,11,30,0,5,17,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618163,73,42,4,4,1,6,3,0,1,2,2,6,5,3,2,1,0,0,0,0,2,0,0,0,0,31,1,5,2,0,1,0,1,1,3,4,4,3,1,0,3,0,0,0,1,0,1,0,0,30,14,2,2,1,1,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,16,6,0,2,0,0,0,0,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,1,117,64,6,8,4,6,4,1,1,4,6,10,4,2,3,1,0,0,0,0,2,1,1,0,0,53,4,4,3,0,1,1,2,4,7,8,1,3,1,3,3,2,0,0,4,0,2,0,0,1373,577,18,16,20,14,6,4,4,9,36,20,32,33,46,44,27,19,13,10,25,50,47,40,44,796,29,31,23,21,9,6,4,7,32,24,31,41,44,49,37,17,28,16,25,69,78,75,100,36,16,5,5,4,0,2,20,0,7,9,0,4,22,13,1,0,9,0,3,9,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618190,318,187,13,9,6,2,3,5,6,24,49,31,19,7,9,1,0,1,0,0,0,0,1,1,0,131,15,6,4,3,4,6,2,21,32,11,8,9,7,2,1,0,0,0,0,0,0,0,0,189,102,7,8,5,2,1,1,1,9,11,13,19,9,5,4,2,0,1,0,1,1,0,2,0,87,23,5,6,2,4,2,0,12,11,9,5,2,1,1,3,0,0,0,0,0,0,1,0,866,488,30,20,19,6,8,10,12,49,105,93,55,34,22,9,9,2,0,1,1,0,2,1,0,378,38,20,17,8,11,8,8,48,81,45,27,27,17,8,6,3,0,0,2,3,0,1,0,3454,1912,79,46,24,15,40,33,36,208,407,303,240,158,124,91,53,12,19,7,4,5,3,4,1,1542,88,35,26,25,53,50,61,187,296,213,130,116,91,65,42,15,23,1,4,6,7,7,1,409,52,4,9,34,0,5,357,30,188,131,0,8,97,21,3,5,10,2,1,76,11,32,24,0,9,3,1,0,0,1,0,0,2,0,1,1,0,0
uSF1,TX,000,36,618279,76,39,5,1,3,1,1,0,1,6,8,7,4,1,0,0,1,0,0,0,0,0,0,0,0,37,2,4,4,1,0,1,2,4,7,5,4,2,0,0,1,0,0,0,0,0,0,0,0,59,23,2,3,0,0,0,2,1,2,4,2,3,3,0,0,0,0,0,0,0,1,0,0,0,36,6,5,0,1,1,1,0,3,5,5,0,2,2,2,1,0,0,0,0,2,0,0,0,237,119,15,8,6,2,2,0,6,11,22,16,14,7,3,3,4,0,0,0,0,0,0,0,0,118,15,12,5,3,2,4,3,12,19,16,10,4,2,3,4,1,0,2,0,1,0,0,0,1787,865,41,36,27,10,17,17,21,80,140,90,84,73,53,69,32,12,13,6,13,13,13,4,1,922,58,20,27,5,23,22,27,119,149,82,91,60,57,63,41,15,11,9,11,18,10,3,1,178,27,2,7,17,0,1,151,8,81,57,0,5,24,7,0,2,4,1,0,17,0,9,7,0,1,3,1,0,0,1,0,0,2,1,1,0,0,0
uSF1,TX,000,36,618335,142,76,8,9,7,2,2,1,1,0,6,14,9,8,4,3,0,0,0,0,1,0,1,0,0,66,8,9,8,1,0,0,0,1,8,12,10,5,2,0,1,0,0,0,0,0,0,0,1,102,58,10,15,7,2,1,1,0,1,5,7,4,0,4,1,0,0,0,0,0,0,0,0,0,44,3,11,6,5,1,0,0,0,2,3,5,3,2,2,0,0,0,0,1,0,0,0,0,456,223,31,28,21,8,5,3,2,3,17,30,31,19,11,7,0,1,0,1,2,0,1,1,1,233,27,30,21,12,2,1,1,6,23,32,32,23,7,5,4,2,1,2,1,0,0,0,1,2609,1305,175,111,104,34,11,5,6,33,137,183,166,127,77,61,34,15,5,3,4,5,5,2,2,1304,149,114,73,41,23,13,7,46,173,199,144,108,78,56,36,10,8,1,5,7,10,2,1,88,40,6,9,13,4,8,48,5,12,27,0,4,10,7,2,0,4,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618369,136,64,4,6,4,5,3,2,4,3,8,13,4,5,2,1,0,0,0,0,0,0,0,0,0,72,11,4,4,3,3,3,1,10,7,9,7,5,4,1,0,0,0,0,0,0,0,0,0,91,41,11,7,2,0,0,2,0,2,4,3,3,2,2,1,1,0,1,0,0,0,0,0,0,50,15,4,6,2,2,0,2,1,3,2,5,1,1,0,2,0,0,1,0,0,2,1,0,407,210,17,24,19,10,6,3,4,12,27,26,15,19,10,11,1,1,1,1,1,0,1,1,0,197,35,10,11,9,8,3,5,21,24,21,14,13,11,7,2,0,0,0,1,0,1,0,1,2033,1019,67,84,52,21,16,11,8,29,103,102,114,103,79,77,68,10,13,10,17,24,5,3,3,1014,72,40,42,31,22,9,14,42,101,109,103,88,84,85,53,19,15,10,17,21,17,18,2,144,57,9,14,21,1,12,87,7,27,44,1,8,68,36,1,6,24,2,3,32,1,7,20,0,4,2,2,1,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618416,87,48,2,8,4,1,0,0,2,6,6,9,4,5,1,0,0,0,0,0,0,0,0,0,0,39,5,0,3,1,0,1,1,5,7,5,4,1,3,0,1,0,0,0,0,0,1,1,0,109,58,16,7,7,3,1,0,0,2,2,1,6,6,2,0,1,1,0,0,1,1,1,0,0,51,11,7,0,4,2,0,0,3,8,1,2,2,2,2,3,0,1,0,1,1,0,0,1,239,125,16,12,9,3,2,0,3,11,20,16,10,12,5,3,0,1,1,0,0,0,1,0,0,114,22,2,5,3,4,4,2,11,17,8,13,5,6,7,1,0,0,0,0,1,2,1,0,1748,858,33,37,31,19,12,18,13,46,103,90,92,69,46,54,62,8,24,9,25,22,29,12,4,890,50,33,21,12,19,12,11,63,90,88,58,58,58,85,61,18,24,13,23,44,22,15,12,132,23,4,2,15,1,1,109,9,46,46,0,8,74,36,5,6,20,0,5,38,3,10,20,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0
uSF1,TX,000,36,618455,54,26,4,4,2,2,2,1,1,0,1,3,3,2,0,0,0,1,0,0,0,0,0,0,0,28,1,2,5,2,1,0,0,2,1,4,6,2,0,1,1,0,0,0,0,0,0,0,0,59,23,5,1,6,2,1,0,0,0,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,36,9,5,2,3,1,0,0,3,5,2,3,0,1,1,0,1,0,0,0,0,0,0,0,179,92,5,8,12,9,5,2,1,2,4,9,7,9,5,4,2,5,1,1,1,0,0,0,0,87,6,5,11,8,2,1,0,5,5,7,9,4,6,9,6,0,1,0,2,0,0,0,0,864,414,28,21,26,16,5,4,3,5,33,23,34,43,41,35,31,13,13,10,4,10,9,6,1,450,20,26,26,13,6,4,0,12,25,32,33,53,46,41,35,10,12,4,5,18,16,9,4,51,16,5,0,7,1,3,35,3,16,10,0,6,56,28,7,4,16,0,1,28,4,12,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618483,129,69,11,3,1,1,4,0,2,10,20,8,3,3,3,0,0,0,0,0,0,0,0,0,0,60,6,3,0,0,7,0,3,16,12,8,3,1,1,0,0,0,0,0,0,0,0,0,0,124,63,9,5,3,2,3,3,0,7,11,6,8,1,1,4,0,0,0,0,0,0,0,0,0,61,15,3,2,2,1,3,2,9,10,3,5,3,2,1,0,0,0,0,0,0,0,0,0,313,167,22,11,2,4,5,3,4,22,40,22,12,8,4,3,4,0,0,0,0,1,0,0,0,146,14,9,2,2,12,4,9,25,27,17,10,4,4,1,2,2,0,0,1,0,0,0,1,2037,986,54,30,13,10,26,26,30,137,208,132,84,65,43,35,40,12,9,3,10,5,5,6,3,1051,64,33,23,11,41,35,49,161,187,86,65,62,55,52,38,20,10,12,10,10,15,9,3,250,47,4,9,29,0,5,203,22,90,77,0,14,53,15,0,3,12,0,0,38,0,12,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618521,219,125,19,6,5,6,9,3,8,13,19,11,8,5,3,2,6,0,0,0,1,0,1,0,0,94,16,7,5,5,5,2,4,13,12,8,4,7,3,1,1,0,1,0,0,0,0,0,0,99,48,10,4,3,1,1,0,0,5,7,2,5,5,0,3,0,0,0,1,0,0,1,0,0,51,12,6,4,1,1,1,2,0,6,2,3,1,4,3,2,0,1,0,0,1,0,0,1,555,313,48,21,13,12,23,5,15,37,49,29,20,10,12,7,7,0,1,1,2,0,1,0,0,242,42,17,13,12,13,7,11,21,37,19,13,12,10,6,4,1,1,0,2,0,1,0,0,1508,718,32,20,32,9,10,9,14,30,52,48,51,57,59,59,48,17,33,16,29,37,33,15,8,790,36,25,28,11,18,13,11,48,60,41,53,53,63,62,55,26,29,16,34,42,43,13,10,137,39,7,7,21,0,4,98,13,48,31,0,6,165,64,1,11,44,1,7,101,8,27,47,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618563,308,164,20,6,5,7,3,5,6,28,34,28,8,9,2,1,1,0,1,0,0,0,0,0,0,144,31,11,4,2,4,8,9,16,25,12,5,4,5,4,1,1,1,0,0,0,1,0,0,211,119,27,16,7,2,3,2,4,4,13,18,10,8,2,2,1,0,0,0,0,0,0,0,0,92,28,7,3,2,1,1,1,11,12,6,5,4,4,4,1,0,1,0,0,0,0,0,1,649,346,49,17,17,13,15,10,13,42,69,48,19,16,4,6,2,0,3,1,1,0,1,0,0,303,54,25,8,7,8,12,16,44,56,30,13,9,9,5,3,1,1,0,0,0,2,0,0,1191,605,35,22,12,8,20,16,17,60,72,62,57,55,54,41,24,11,7,5,12,5,7,2,1,586,31,17,11,9,27,26,18,84,82,44,40,37,48,36,25,4,12,4,12,9,9,1,0,159,46,6,5,27,0,8,113,6,48,41,0,18,257,123,4,23,75,1,20,134,7,32,73,3,19,4,0,0,0,0,0,0,4,0,2,1,0,1
uSF1,TX,000,36,618603,157,87,12,5,6,2,2,3,1,15,12,6,10,8,4,0,0,0,0,0,0,1,0,0,0,70,10,3,10,3,4,2,3,11,7,4,5,3,2,0,1,1,1,0,0,0,0,0,0,89,49,10,6,4,2,2,2,1,1,2,5,4,3,1,2,1,0,0,0,0,3,0,0,0,40,5,3,2,3,1,1,1,1,1,4,3,3,3,2,2,0,0,1,0,2,1,1,0,382,204,38,14,18,6,5,7,3,20,30,20,15,11,5,4,1,0,1,0,1,4,0,0,1,178,27,13,15,7,10,5,6,18,22,15,11,8,5,2,3,1,2,1,2,3,2,0,0,1024,515,40,32,16,16,20,8,11,48,83,51,46,40,26,22,18,6,3,5,5,10,4,2,3,509,31,24,15,7,17,20,22,57,49,48,30,36,36,17,14,7,6,3,8,13,20,12,17,109,33,2,12,18,0,1,76,25,16,30,0,5,3,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618623,100,52,8,3,5,2,3,1,1,2,6,4,3,8,2,2,2,0,0,0,0,0,0,0,0,48,7,3,5,2,1,1,0,1,5,8,6,4,1,1,3,0,0,0,0,0,0,0,0,48,32,9,6,2,0,1,0,2,0,0,1,5,3,0,2,0,0,1,0,0,0,0,0,0,16,2,3,0,0,0,1,0,1,1,0,2,2,2,0,2,0,0,0,0,0,0,0,0,262,145,31,16,15,5,5,2,3,5,9,12,15,13,6,2,3,0,0,1,2,0,0,0,0,117,12,8,17,5,4,2,0,4,9,17,13,9,3,4,6,1,0,0,1,1,1,0,0,1396,656,71,60,45,26,10,5,8,15,56,52,64,80,47,32,24,11,12,4,8,11,5,8,2,740,59,53,57,25,13,5,8,22,66,63,83,53,52,45,30,10,9,6,7,29,19,16,10,66,25,2,3,15,0,5,41,4,6,20,2,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,1,0,0,0,0,3,0,3,0,2,0,0,2,1,1,0,0,0,0,16,0,1,1,0,0,0,0,0,0,2,0,0,4,2,0,1,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618672,69,35,6,1,2,0,3,2,0,5,10,3,2,0,1,0,0,0,0,0,0,0,0,0,0,34,4,2,2,1,3,1,4,3,6,2,1,1,0,1,1,1,0,1,0,0,0,0,0,14,8,1,2,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,144,80,15,6,5,0,7,2,0,7,14,7,4,8,2,1,1,1,0,0,0,0,0,0,0,64,6,6,6,5,4,2,4,4,9,4,4,3,3,1,1,1,0,1,0,0,0,0,0,324,174,11,7,10,2,10,6,4,11,16,12,14,15,13,15,11,3,3,3,3,2,2,1,0,150,6,6,7,4,13,6,0,13,15,8,9,16,9,7,8,3,4,2,1,1,6,1,5,35,7,0,2,4,0,1,28,2,6,17,0,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618693,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
