FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012J001,PCT012J002,PCT012J003,PCT012J004,PCT012J005,PCT012J006,PCT012J007,PCT012J008,PCT012J009,PCT012J010,PCT012J011,PCT012J012,PCT012J013,PCT012J014,PCT012J015,PCT012J016,PCT012J017,PCT012J018,PCT012J019,PCT012J020,PCT012J021,PCT012J022,PCT012J023,PCT012J024,PCT012J025,PCT012J026,PCT012J027,PCT012J028,PCT012J029,PCT012J030,PCT012J031,PCT012J032,PCT012J033,PCT012J034,PCT012J035,PCT012J036,PCT012J037,PCT012J038,PCT012J039,PCT012J040,PCT012J041,PCT012J042,PCT012J043,PCT012J044,PCT012J045,PCT012J046,PCT012J047,PCT012J048,PCT012J049,PCT012J050,PCT012J051,PCT012J052,PCT012J053,PCT012J054,PCT012J055,PCT012J056,PCT012J057,PCT012J058,PCT012J059,PCT012J060,PCT012J061,PCT012J062,PCT012J063,PCT012J064,PCT012J065,PCT012J066,PCT012J067,PCT012J068,PCT012J069,PCT012J070,PCT012J071,PCT012J072,PCT012J073,PCT012J074,PCT012J075,PCT012J076,PCT012J077,PCT012J078,PCT012J079,PCT012J080,PCT012J081,PCT012J082,PCT012J083,PCT012J084,PCT012J085,PCT012J086,PCT012J087,PCT012J088,PCT012J089,PCT012J090,PCT012J091,PCT012J092,PCT012J093,PCT012J094,PCT012J095,PCT012J096,PCT012J097,PCT012J098,PCT012J099,PCT012J100,PCT012J101,PCT012J102,PCT012J103,PCT012J104,PCT012J105,PCT012J106,PCT012J107,PCT012J108,PCT012J109,PCT012J110,PCT012J111,PCT012J112,PCT012J113,PCT012J114,PCT012J115,PCT012J116,PCT012J117,PCT012J118,PCT012J119,PCT012J120,PCT012J121,PCT012J122,PCT012J123,PCT012J124,PCT012J125,PCT012J126,PCT012J127,PCT012J128,PCT012J129,PCT012J130,PCT012J131,PCT012J132,PCT012J133,PCT012J134,PCT012J135,PCT012J136,PCT012J137,PCT012J138,PCT012J139,PCT012J140,PCT012J141,PCT012J142,PCT012J143,PCT012J144,PCT012J145,PCT012J146,PCT012J147,PCT012J148,PCT012J149,PCT012J150,PCT012J151,PCT012J152,PCT012J153,PCT012J154,PCT012J155,PCT012J156,PCT012J157,PCT012J158,PCT012J159,PCT012J160,PCT012J161,PCT012J162,PCT012J163,PCT012J164,PCT012J165,PCT012J166,PCT012J167,PCT012J168,PCT012J169,PCT012J170,PCT012J171,PCT012J172,PCT012J173,PCT012J174,PCT012J175,PCT012J176,PCT012J177,PCT012J178,PCT012J179,PCT012J180,PCT012J181,PCT012J182,PCT012J183,PCT012J184,PCT012J185,PCT012J186,PCT012J187,PCT012J188,PCT012J189,PCT012J190,PCT012J191,PCT012J192,PCT012J193,PCT012J194,PCT012J195,PCT012J196,PCT012J197,PCT012J198,PCT012J199,PCT012J200,PCT012J201,PCT012J202,PCT012J203,PCT012J204,PCT012J205,PCT012J206,PCT012J207,PCT012J208,PCT012J209
uSF1,TX,000,36,628416,1211,576,16,17,9,10,7,13,9,12,15,20,16,12,16,15,11,13,17,6,10,6,4,4,5,2,2,4,2,5,5,6,6,9,14,10,9,12,23,21,15,12,16,13,11,13,7,19,9,14,11,7,4,4,2,4,3,5,0,3,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,635,11,3,16,11,15,12,12,10,10,16,10,14,10,14,17,25,12,7,11,5,2,3,7,3,5,2,7,5,9,14,4,12,11,18,21,17,19,22,23,21,8,27,25,10,13,11,10,9,5,9,5,6,3,3,5,4,0,2,0,0,1,2,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628419,1063,523,8,9,9,11,14,12,18,8,19,10,9,12,12,15,17,13,8,9,6,7,15,4,7,2,3,2,1,4,2,6,5,7,8,6,18,12,11,17,15,9,9,13,19,12,10,10,7,6,10,10,3,6,5,2,4,0,4,1,4,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,11,6,4,16,9,12,10,12,10,13,8,9,9,13,6,14,10,17,6,9,5,4,5,3,5,7,6,10,4,6,4,9,7,14,13,24,20,15,17,10,15,12,13,13,9,8,11,10,7,10,5,4,6,2,5,4,2,0,0,1,2,0,2,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628422,778,362,4,4,5,5,8,7,7,7,10,4,8,3,16,11,10,15,7,3,8,4,7,4,1,3,3,1,3,4,5,6,8,5,7,9,10,7,11,11,7,11,13,7,10,11,4,4,5,6,3,3,3,3,2,2,0,3,0,0,1,2,3,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,9,7,5,7,5,6,4,12,6,10,15,9,8,12,6,8,7,4,7,3,2,3,4,5,2,4,2,6,6,8,7,7,10,8,9,10,11,11,15,17,11,14,19,10,7,3,8,3,5,3,5,1,3,4,1,4,2,1,3,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628425,794,383,10,4,8,8,7,13,10,11,5,18,3,12,10,12,8,4,6,11,5,1,4,2,2,1,3,2,5,6,6,6,7,6,9,7,14,14,11,8,16,6,12,9,4,8,8,6,11,3,3,6,3,2,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,7,6,10,13,7,9,7,11,4,13,11,12,8,8,9,7,7,4,7,3,0,5,4,5,0,2,9,10,8,9,10,7,8,19,9,13,10,13,13,9,10,11,7,9,6,5,6,3,6,4,3,2,3,1,0,2,0,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628428,682,335,5,7,5,2,10,8,4,13,9,10,11,13,11,7,5,7,7,10,7,7,3,6,0,5,2,2,2,6,5,2,3,7,7,9,5,6,4,10,9,9,14,9,6,3,4,7,2,1,5,4,5,1,0,1,0,0,3,0,1,0,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,2,5,7,5,6,11,10,6,9,8,8,4,8,9,6,5,1,8,6,6,5,4,5,1,3,2,6,6,6,8,8,4,8,9,6,8,7,16,7,6,13,7,7,9,6,6,3,2,9,3,3,2,1,4,1,0,3,0,3,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628431,1103,515,12,14,13,14,12,10,12,10,10,17,9,14,9,14,7,10,5,7,9,5,5,5,4,2,6,3,2,6,11,8,9,8,10,6,20,17,15,14,10,17,14,10,8,8,11,12,11,3,8,6,5,3,0,6,3,0,2,2,2,0,0,0,1,2,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,9,11,12,4,14,17,15,13,8,16,16,14,9,12,12,13,10,6,6,4,3,2,6,4,6,6,7,9,14,13,11,14,13,14,21,17,14,17,11,27,14,11,17,14,9,9,3,7,4,4,7,4,3,5,0,7,3,0,2,0,2,2,1,0,0,6,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628434,129,65,0,1,0,0,2,2,0,3,1,2,2,2,1,2,0,3,2,3,2,3,0,0,0,1,1,1,0,0,2,2,3,1,0,3,0,2,0,0,1,0,1,1,1,0,0,2,1,1,0,1,2,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,3,2,1,1,0,1,2,3,2,0,2,2,3,2,0,2,0,1,0,0,0,1,0,1,0,0,0,3,2,1,0,1,1,1,1,0,1,2,4,1,1,0,4,0,1,0,1,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628437,447,226,4,1,3,3,5,4,3,5,2,6,3,10,3,11,6,2,6,8,5,2,2,3,5,1,1,0,0,2,1,3,2,0,2,2,3,5,4,3,6,6,8,4,7,5,5,4,4,1,2,8,3,4,5,5,2,1,2,2,0,2,0,0,0,0,0,1,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,5,1,0,1,1,4,7,3,4,6,5,6,5,9,2,6,4,8,5,2,4,1,1,3,2,2,1,0,0,2,2,4,3,0,1,3,5,9,8,4,7,8,7,10,3,1,3,6,3,2,8,6,3,1,2,0,1,0,1,2,1,0,0,0,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628442,347,167,0,3,2,3,4,1,2,1,1,2,4,0,0,1,1,4,2,2,2,1,3,2,4,2,7,6,6,3,6,2,12,6,6,6,2,2,5,2,8,1,3,3,2,0,1,2,3,5,1,0,4,2,1,2,2,3,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,3,1,3,2,3,2,3,5,1,2,2,2,0,0,2,0,3,2,0,4,3,2,4,5,8,4,9,2,2,5,3,9,3,4,5,6,5,2,6,3,3,3,6,3,5,2,4,4,1,4,3,4,1,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628445,1221,525,9,8,5,6,14,7,12,15,5,7,5,6,10,8,7,11,7,9,8,10,8,6,8,12,8,13,7,5,9,8,5,4,5,11,7,5,5,8,16,5,9,13,8,9,8,6,5,2,2,8,10,2,5,11,0,9,7,3,2,7,5,2,5,6,9,4,3,3,5,3,5,4,5,2,4,3,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,696,7,8,8,11,14,8,13,14,8,12,14,7,13,14,9,11,6,15,8,9,7,6,8,3,12,12,11,10,11,17,15,8,10,8,14,14,6,15,13,9,13,9,7,8,9,7,7,10,4,11,7,10,7,4,5,4,11,5,11,6,5,8,7,10,4,4,4,5,5,5,7,1,4,0,4,7,10,3,11,1,5,0,4,0,1,1,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
uSF1,TX,000,36,628450,760,393,6,3,8,2,4,1,4,6,3,7,4,1,7,2,1,1,1,2,4,1,2,3,10,20,21,23,16,16,11,20,20,9,17,18,9,6,6,8,9,9,9,5,10,4,5,7,1,4,2,1,8,3,3,0,1,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,4,6,2,4,5,6,2,4,5,1,4,4,6,2,1,2,4,1,3,1,3,6,14,17,17,11,18,16,20,16,24,16,16,5,10,13,2,2,3,4,9,3,6,4,6,3,3,5,5,5,1,3,2,1,0,0,1,1,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628453,532,258,4,4,6,7,1,3,3,6,3,3,3,2,4,2,7,3,3,4,1,2,3,2,2,5,6,9,6,13,9,8,11,13,10,9,7,2,4,7,5,2,4,3,2,2,6,5,1,1,1,5,3,2,4,4,4,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,3,2,5,1,2,4,6,2,2,2,4,3,0,4,1,2,3,2,2,0,4,4,4,6,10,4,12,4,12,9,12,12,14,12,6,8,7,5,9,3,3,7,5,4,3,3,6,1,4,4,2,7,2,1,2,3,1,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628457,1531,744,14,13,12,14,17,15,14,14,8,7,10,8,6,8,8,6,5,4,7,1,7,9,8,26,17,31,26,19,21,35,35,26,19,26,18,28,26,18,18,18,10,10,13,6,10,12,5,6,9,7,3,0,5,6,1,1,2,1,0,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,16,17,13,17,7,8,12,12,9,7,9,8,9,11,8,2,1,5,7,6,11,14,20,34,30,34,23,26,27,34,30,25,33,27,16,27,13,12,17,16,13,14,14,9,10,6,8,8,5,3,7,6,5,1,0,3,3,2,1,5,2,0,3,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628461,503,237,6,2,3,1,4,3,2,2,1,3,2,1,1,3,0,0,0,0,3,6,4,5,5,11,14,10,7,10,10,11,5,13,10,5,10,4,4,3,2,6,9,1,7,5,2,3,1,3,2,2,1,3,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,4,4,1,3,4,2,5,3,4,2,3,2,0,0,1,1,0,3,4,7,9,3,7,14,14,15,14,14,14,16,11,9,3,9,2,6,6,5,5,8,0,3,3,2,1,2,4,1,1,0,2,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628464,74,42,0,0,0,0,0,1,2,1,1,0,0,2,1,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,1,1,2,1,0,2,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,2,0,0,3,0,1,1,0,1,0,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628467,92,48,1,0,0,0,2,0,0,1,0,2,1,2,2,0,2,1,0,3,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,1,1,2,2,1,2,0,1,2,1,1,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,1,0,0,1,2,2,4,0,1,1,2,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0,0,1,3,1,0,1,2,1,2,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628471,632,283,3,7,4,3,5,9,3,1,1,2,1,3,6,3,6,1,1,1,2,7,2,5,2,9,10,12,12,16,3,13,6,8,9,7,4,7,10,7,5,5,4,6,1,8,6,5,9,2,1,1,2,3,1,2,0,1,1,1,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,8,3,7,3,6,7,0,7,4,8,6,6,3,3,2,3,2,1,4,3,5,4,3,8,13,17,14,17,15,20,13,10,7,12,12,6,5,4,9,7,8,5,5,0,2,2,5,4,1,2,7,6,2,1,1,1,0,1,0,2,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628475,908,426,6,8,6,7,9,8,3,5,5,2,5,7,4,4,3,2,5,1,1,8,2,6,8,10,8,16,14,18,13,21,21,15,12,21,12,7,9,13,7,8,9,6,12,11,6,5,1,5,8,1,3,4,2,2,4,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,6,6,12,6,6,8,5,9,5,4,4,4,3,2,4,10,2,3,8,1,6,16,10,22,18,16,26,16,21,14,10,19,17,16,14,16,11,11,6,5,8,5,8,3,9,7,6,6,3,8,2,3,1,5,0,1,1,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628480,2132,1035,33,24,32,33,28,34,21,22,28,22,17,20,16,18,16,10,9,14,12,25,18,25,28,35,22,25,28,25,25,24,19,23,26,22,12,18,23,26,16,19,21,17,9,15,12,7,6,8,3,7,2,10,3,1,3,4,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,27,18,23,20,21,24,17,18,23,17,17,18,12,20,15,9,12,10,25,20,32,43,16,41,31,40,40,24,29,40,41,20,30,21,25,19,22,22,15,14,16,15,16,18,13,9,7,7,9,6,3,10,3,4,2,3,2,3,1,4,2,0,0,0,4,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uSF1,TX,000,36,628483,610,303,6,6,10,4,3,4,9,7,5,7,6,2,13,1,4,3,3,7,2,2,9,8,1,5,12,8,5,10,5,13,11,9,4,5,9,3,4,11,6,2,4,8,7,5,2,6,0,5,3,5,1,3,1,1,1,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,9,14,7,8,3,3,13,3,6,6,10,10,2,3,3,3,5,2,5,3,6,7,11,6,10,8,10,7,4,7,7,4,7,5,4,7,5,4,7,9,4,5,3,5,2,0,4,4,5,3,1,6,3,0,0,2,0,1,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628486,138,72,2,0,0,1,1,3,4,2,1,3,1,2,2,0,1,5,0,0,2,1,0,0,1,2,0,3,1,0,2,0,0,1,1,2,0,0,3,0,1,4,1,1,4,0,1,4,0,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,1,3,3,1,2,1,1,2,2,2,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,1,4,3,0,1,2,1,3,1,1,1,2,0,0,2,1,0,1,2,0,1,1,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628491,67,31,0,0,0,1,0,2,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,2,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,1,0,0,0,1,0,1,2,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,3,0,0,0,2,0,0,0,3,0,0,0,1,0,1,1,0,1,0,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628494,122,57,1,1,1,2,0,3,0,1,1,2,2,1,3,1,5,1,0,3,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,1,0,1,5,3,2,1,1,1,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,2,2,1,0,3,1,0,1,3,3,1,2,3,1,1,0,1,1,2,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,0,2,3,2,2,2,0,2,4,1,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628498,105,68,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,2,3,3,1,1,1,4,0,1,2,0,2,2,1,1,1,2,3,1,8,1,2,0,4,0,2,1,0,2,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,2,0,0,0,2,0,0,0,4,1,0,1,0,0,2,0,0,1,0,1,2,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628502,73,35,1,2,0,1,1,1,0,0,2,0,1,1,4,1,0,0,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,3,1,0,1,1,1,1,1,2,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,2,0,1,0,1,1,2,0,1,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628507,132,73,0,1,1,2,4,1,0,0,5,1,3,2,0,2,1,2,3,4,0,0,0,0,0,0,3,1,0,2,0,0,1,4,1,1,2,2,2,1,0,1,1,0,0,7,2,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,1,0,0,0,1,3,0,3,1,4,1,0,1,2,0,1,1,1,0,0,0,1,1,2,0,0,0,1,2,0,1,0,2,4,2,3,5,0,0,1,0,1,1,0,0,1,2,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628510,117,56,2,1,2,0,1,0,0,0,0,0,0,1,1,3,1,3,0,2,0,2,2,1,1,0,0,1,0,0,0,0,1,0,1,0,2,0,1,1,0,2,3,3,2,1,1,0,2,2,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,2,0,2,0,0,1,2,0,0,0,0,2,1,0,1,0,3,2,1,1,0,2,1,0,1,2,2,1,2,0,1,1,2,1,1,1,2,1,2,2,1,1,3,2,1,1,2,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628513,115,56,0,1,1,0,0,0,0,3,0,0,3,2,3,3,0,2,1,2,0,0,1,0,0,0,1,2,1,1,0,0,4,4,0,3,1,0,2,0,0,2,1,1,1,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,3,0,1,0,1,1,1,2,2,0,0,3,0,2,1,0,2,0,1,0,0,0,0,0,0,1,3,0,1,4,0,2,2,1,2,1,2,1,2,0,2,1,2,0,1,0,0,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
