FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012B001,PCT012B002,PCT012B003,PCT012B004,PCT012B005,PCT012B006,PCT012B007,PCT012B008,PCT012B009,PCT012B010,PCT012B011,PCT012B012,PCT012B013,PCT012B014,PCT012B015,PCT012B016,PCT012B017,PCT012B018,PCT012B019,PCT012B020,PCT012B021,PCT012B022,PCT012B023,PCT012B024,PCT012B025,PCT012B026,PCT012B027,PCT012B028,PCT012B029,PCT012B030,PCT012B031,PCT012B032,PCT012B033,PCT012B034,PCT012B035,PCT012B036,PCT012B037,PCT012B038,PCT012B039,PCT012B040,PCT012B041,PCT012B042,PCT012B043,PCT012B044,PCT012B045,PCT012B046,PCT012B047,PCT012B048,PCT012B049,PCT012B050,PCT012B051,PCT012B052,PCT012B053,PCT012B054,PCT012B055,PCT012B056,PCT012B057,PCT012B058,PCT012B059,PCT012B060,PCT012B061,PCT012B062,PCT012B063,PCT012B064,PCT012B065,PCT012B066,PCT012B067,PCT012B068,PCT012B069,PCT012B070,PCT012B071,PCT012B072,PCT012B073,PCT012B074,PCT012B075,PCT012B076,PCT012B077,PCT012B078,PCT012B079,PCT012B080,PCT012B081,PCT012B082,PCT012B083,PCT012B084,PCT012B085,PCT012B086,PCT012B087,PCT012B088,PCT012B089,PCT012B090,PCT012B091,PCT012B092,PCT012B093,PCT012B094,PCT012B095,PCT012B096,PCT012B097,PCT012B098,PCT012B099,PCT012B100,PCT012B101,PCT012B102,PCT012B103,PCT012B104,PCT012B105,PCT012B106,PCT012B107,PCT012B108,PCT012B109,PCT012B110,PCT012B111,PCT012B112,PCT012B113,PCT012B114,PCT012B115,PCT012B116,PCT012B117,PCT012B118,PCT012B119,PCT012B120,PCT012B121,PCT012B122,PCT012B123,PCT012B124,PCT012B125,PCT012B126,PCT012B127,PCT012B128,PCT012B129,PCT012B130,PCT012B131,PCT012B132,PCT012B133,PCT012B134,PCT012B135,PCT012B136,PCT012B137,PCT012B138,PCT012B139,PCT012B140,PCT012B141,PCT012B142,PCT012B143,PCT012B144,PCT012B145,PCT012B146,PCT012B147,PCT012B148,PCT012B149,PCT012B150,PCT012B151,PCT012B152,PCT012B153,PCT012B154,PCT012B155,PCT012B156,PCT012B157,PCT012B158,PCT012B159,PCT012B160,PCT012B161,PCT012B162,PCT012B163,PCT012B164,PCT012B165,PCT012B166,PCT012B167,PCT012B168,PCT012B169,PCT012B170,PCT012B171,PCT012B172,PCT012B173,PCT012B174,PCT012B175,PCT012B176,PCT012B177,PCT012B178,PCT012B179,PCT012B180,PCT012B181,PCT012B182,PCT012B183,PCT012B184,PCT012B185,PCT012B186,PCT012B187,PCT012B188,PCT012B189,PCT012B190,PCT012B191,PCT012B192,PCT012B193,PCT012B194,PCT012B195,PCT012B196,PCT012B197,PCT012B198,PCT012B199,PCT012B200,PCT012B201,PCT012B202,PCT012B203,PCT012B204,PCT012B205,PCT012B206,PCT012B207,PCT012B208,PCT012B209
uSF1,TX,000,36,628390,295,134,2,1,3,0,2,0,1,0,4,2,4,3,3,2,3,3,6,1,1,3,4,3,2,0,0,0,1,1,1,1,0,2,2,1,2,1,2,2,5,3,6,0,8,3,3,5,2,2,1,0,2,3,3,3,1,0,5,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,2,1,0,3,2,4,2,2,1,3,6,2,5,4,0,7,5,5,1,3,0,0,1,1,0,1,2,0,0,1,3,1,3,0,3,3,4,3,9,4,3,6,0,3,9,4,2,1,1,6,2,1,4,1,2,3,2,0,1,2,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628395,435,197,4,3,5,4,4,1,1,5,3,1,5,3,6,6,5,4,2,4,4,1,1,3,1,2,0,2,1,3,4,3,3,3,3,3,3,4,6,4,3,4,9,5,3,3,1,4,10,5,5,4,2,2,2,2,3,0,1,1,2,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,8,1,1,6,5,2,4,6,4,6,3,1,4,2,5,2,4,7,3,2,1,4,2,3,2,4,2,2,3,5,3,3,6,3,7,8,4,5,4,7,9,5,10,6,5,7,5,6,3,4,2,1,3,4,0,1,2,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628400,394,180,3,2,2,3,3,4,6,2,4,2,6,9,9,3,2,1,2,5,2,2,0,2,4,1,0,1,3,0,1,0,1,4,1,3,4,3,4,8,0,3,6,4,5,4,3,7,2,3,0,3,2,1,3,6,0,1,2,1,2,2,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,1,2,4,2,4,8,4,6,5,3,5,6,3,4,5,8,5,6,3,2,3,1,0,1,0,3,0,0,4,3,4,4,3,2,4,3,5,7,4,5,3,4,12,2,2,7,2,7,3,4,1,4,1,4,1,2,4,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628403,421,203,2,2,3,3,6,6,3,9,4,5,9,6,3,6,6,1,5,2,4,2,3,3,2,1,1,0,0,3,3,3,6,4,3,2,3,4,3,2,3,3,6,4,5,9,2,1,3,2,3,4,2,2,0,3,2,3,2,1,3,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,5,3,3,5,3,2,8,3,3,5,5,2,5,5,7,4,3,6,4,4,2,2,1,0,3,3,4,3,2,2,1,6,4,3,5,4,5,2,5,6,6,2,4,4,8,6,2,7,0,2,5,3,3,2,4,2,0,1,1,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628407,967,489,8,13,7,14,9,19,13,12,10,10,7,4,11,7,13,8,7,6,6,3,10,8,15,11,11,8,14,9,10,6,11,17,7,17,12,10,12,13,7,12,6,9,8,11,4,8,3,6,5,0,4,2,2,1,5,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,16,13,6,11,6,5,6,10,19,5,6,9,5,5,4,5,6,5,17,6,14,15,7,13,5,8,22,14,11,17,16,14,17,13,13,17,10,5,10,3,3,9,10,6,2,4,5,2,2,3,4,0,1,0,3,0,1,1,2,1,2,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628410,816,410,13,9,13,8,2,6,10,18,9,5,9,10,6,9,7,3,2,4,4,5,6,2,2,6,4,6,4,7,8,11,14,5,6,13,12,14,12,9,6,8,9,15,7,7,10,7,8,5,6,1,3,4,3,3,1,2,5,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,7,16,9,6,4,4,5,4,8,14,12,6,4,7,5,4,12,1,3,1,5,6,7,4,4,3,8,20,8,9,5,9,7,16,7,12,10,11,8,13,11,10,9,12,9,2,4,7,7,7,3,3,0,6,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628413,1051,505,15,9,9,5,11,8,15,11,11,8,10,17,13,15,11,10,7,14,8,6,3,6,4,1,3,2,3,10,5,7,9,8,7,12,7,10,8,15,12,15,10,15,14,13,11,6,14,9,7,4,3,4,3,3,2,4,6,1,3,0,3,1,0,2,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,7,6,5,6,12,16,10,9,14,10,13,10,6,10,11,8,11,15,8,10,4,5,6,4,5,4,6,11,11,12,16,8,9,10,19,15,11,20,10,15,18,16,9,13,13,13,9,2,8,3,5,10,3,5,4,2,3,0,0,1,2,0,0,0,0,1,0,0,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628416,1218,576,16,17,9,10,7,13,9,12,15,20,16,12,16,15,11,13,17,6,10,6,4,4,5,2,2,4,2,5,5,6,6,9,14,10,9,12,23,21,15,12,16,13,11,13,7,19,9,14,11,7,4,4,2,4,3,5,0,3,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642,11,3,16,11,16,12,12,11,10,16,10,15,10,14,17,25,12,7,11,6,3,3,7,3,5,2,7,5,9,14,4,13,11,18,21,17,19,22,23,21,9,27,25,10,13,11,10,9,5,9,5,6,3,3,5,4,0,2,0,0,1,2,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628419,1083,533,8,9,10,11,15,12,18,8,20,10,9,13,12,15,17,14,8,10,6,7,15,4,7,2,3,2,1,4,2,6,6,7,8,6,18,12,11,17,15,9,9,13,19,13,10,10,7,7,10,11,3,6,5,2,4,0,4,1,4,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,11,6,5,16,10,13,11,12,10,13,9,9,9,13,6,14,10,17,7,9,5,4,5,3,5,7,6,10,4,6,5,10,7,14,13,25,20,15,17,10,15,12,13,13,9,8,11,10,7,10,5,4,6,2,5,4,2,0,0,1,2,0,2,0,0,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628422,789,364,4,4,5,5,8,7,7,7,11,4,8,4,16,11,10,15,7,3,8,4,7,4,1,3,3,1,3,4,5,6,8,5,7,9,10,7,11,11,7,11,13,7,10,11,4,4,5,6,3,3,3,3,2,2,0,3,0,0,1,2,3,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,10,7,5,7,5,6,4,14,6,10,16,10,8,12,6,8,7,4,7,3,2,3,4,5,2,4,2,6,6,8,7,7,10,8,9,10,11,11,15,18,11,14,19,11,7,3,8,3,5,3,5,1,3,5,1,4,2,1,3,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628425,806,387,10,4,8,9,7,13,10,11,5,18,3,12,10,12,8,4,6,11,5,1,4,2,2,1,3,2,5,6,6,6,7,6,9,7,14,16,11,8,16,6,13,9,4,8,8,6,11,3,3,6,3,2,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,7,6,11,14,8,9,8,11,6,13,11,12,8,8,9,7,7,4,7,3,0,5,4,5,0,2,9,10,9,10,10,7,8,19,9,13,10,13,13,9,10,11,7,9,6,5,6,3,6,4,3,2,3,1,0,2,0,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628428,687,337,5,7,5,3,10,8,4,13,9,10,12,13,11,7,5,7,7,10,7,7,3,6,0,5,2,2,2,6,5,2,3,7,7,9,5,6,4,10,9,9,14,9,6,3,4,7,2,1,5,4,5,1,0,1,0,0,3,0,1,0,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,2,5,7,5,6,11,11,7,9,8,8,4,8,9,6,5,1,8,6,6,5,4,5,1,3,3,6,6,6,8,8,4,8,9,6,8,7,16,7,6,13,7,7,9,6,6,3,2,9,3,3,2,1,4,1,0,3,0,3,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628431,1111,518,12,14,13,14,12,10,12,10,10,17,9,14,9,14,7,10,5,7,9,5,5,5,4,2,7,3,2,6,11,8,9,8,10,6,20,18,15,14,10,17,14,10,8,8,11,13,11,3,8,6,5,3,0,6,3,0,2,2,2,0,0,0,1,2,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,9,12,12,4,14,17,15,14,8,16,16,14,10,12,13,13,10,6,6,4,3,2,6,4,6,6,7,9,14,13,11,14,13,14,21,17,14,18,11,27,14,11,17,14,9,9,3,7,4,4,7,4,3,5,0,7,3,0,2,0,2,2,1,0,0,6,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628434,130,65,0,1,0,0,2,2,0,3,1,2,2,2,1,2,0,3,2,3,2,3,0,0,0,1,1,1,0,0,2,2,3,1,0,3,0,2,0,0,1,0,1,1,1,0,0,2,1,1,0,1,2,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,3,2,1,1,0,1,2,3,2,0,2,2,4,2,0,2,0,1,0,0,0,1,0,1,0,0,0,3,2,1,0,1,1,1,1,0,1,2,4,1,1,0,4,0,1,0,1,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628437,453,228,5,1,3,3,5,4,3,5,2,6,3,10,3,11,6,2,6,8,5,2,2,3,5,1,1,0,0,2,1,3,2,0,2,2,3,5,4,3,6,6,8,4,7,5,5,4,5,1,2,8,3,4,5,5,2,1,2,2,0,2,0,0,0,0,0,1,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,5,1,0,1,1,4,8,3,4,6,5,6,5,9,2,6,4,8,6,2,4,1,1,3,3,2,1,0,0,2,2,4,3,0,1,3,5,9,8,4,7,8,7,10,3,2,3,6,3,2,8,6,3,1,2,0,1,0,1,2,1,0,0,0,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628442,352,170,0,3,3,3,4,1,2,1,1,2,4,0,0,1,1,4,2,2,2,1,3,2,4,2,8,6,6,3,6,2,12,6,6,6,2,2,5,2,8,1,3,3,2,0,1,2,4,5,1,0,4,2,1,2,2,3,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,4,1,3,2,3,2,3,5,1,2,2,2,0,0,2,0,3,2,0,4,3,2,4,5,9,4,9,2,2,5,3,9,3,4,5,6,5,2,6,3,3,3,6,3,5,2,4,4,1,4,3,4,1,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628445,1234,533,11,8,5,6,15,9,12,15,5,7,5,6,10,8,7,11,7,9,8,10,9,6,8,12,8,13,7,5,9,8,5,4,6,11,7,6,5,8,16,5,9,13,8,9,8,6,5,2,2,8,10,2,5,11,0,9,7,3,2,7,5,2,5,6,9,4,3,3,5,3,5,4,5,2,4,3,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,701,7,8,9,11,14,8,13,15,8,12,14,7,13,14,11,11,6,15,8,9,7,6,8,3,13,12,11,10,11,17,15,8,10,8,14,14,6,15,13,9,13,9,7,8,9,7,7,10,4,11,7,10,7,4,5,4,11,5,11,6,5,8,7,10,4,4,4,5,5,5,7,1,4,0,4,7,10,3,11,1,5,0,4,0,1,1,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
uSF1,TX,000,36,628450,771,399,6,3,8,2,6,1,4,6,3,7,4,2,7,2,1,1,1,3,4,1,2,3,10,21,22,23,16,16,11,20,20,9,17,18,9,6,6,8,9,9,9,5,10,4,5,7,1,4,2,1,8,3,3,0,1,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,4,6,2,4,5,6,2,4,5,1,4,4,7,2,1,2,4,1,3,1,3,6,14,17,17,11,18,16,20,17,24,16,16,5,11,13,2,4,3,4,9,3,6,4,6,3,3,5,5,5,1,3,2,1,0,0,1,1,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628453,540,261,4,5,6,7,1,3,3,7,3,4,3,2,4,2,7,3,3,4,1,2,3,2,2,5,6,9,6,13,9,8,11,13,10,9,7,2,4,7,5,2,4,3,2,2,6,5,1,1,1,5,3,2,4,4,4,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,3,2,5,1,2,4,6,2,2,2,4,3,0,4,1,2,3,2,3,0,4,4,4,6,11,4,12,5,12,10,12,12,14,12,6,8,7,5,9,3,3,7,5,4,3,3,6,1,4,5,2,7,2,1,2,3,1,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628457,1545,751,15,13,12,14,17,15,14,16,8,8,10,8,6,8,8,6,5,4,7,1,7,9,8,26,17,31,26,19,21,35,35,26,19,26,18,30,26,18,18,18,10,10,13,6,10,13,5,6,9,7,3,0,5,6,1,1,2,1,0,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,16,17,13,18,7,8,12,12,9,9,9,9,9,11,8,2,1,5,7,6,11,14,20,34,30,34,23,26,27,34,30,25,33,27,16,28,13,12,17,16,14,14,14,9,10,6,8,8,6,3,7,6,5,1,0,3,3,2,1,5,2,0,3,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628461,506,238,7,2,3,1,4,3,2,2,1,3,2,1,1,3,0,0,0,0,3,6,4,5,5,11,14,10,7,10,10,11,5,13,10,5,10,4,4,3,2,6,9,1,7,5,2,3,1,3,2,2,1,3,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,4,4,1,3,4,2,5,3,4,2,3,2,0,0,1,1,0,3,4,7,9,3,7,14,14,15,14,14,16,16,11,9,3,9,2,6,6,5,5,8,0,3,3,2,1,2,4,1,1,0,2,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628464,74,42,0,0,0,0,0,1,2,1,1,0,0,2,1,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,1,1,2,1,0,2,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,2,0,0,3,0,1,1,0,1,0,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628467,96,49,1,0,0,0,2,0,0,1,0,2,1,2,2,0,2,1,0,3,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,1,1,2,2,1,2,0,1,3,1,1,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,0,1,0,0,1,2,2,4,0,1,1,3,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0,0,1,3,1,0,1,2,2,2,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628471,637,286,3,7,4,3,5,9,3,1,1,2,1,3,6,3,6,1,1,1,2,7,2,5,3,9,10,12,14,16,3,13,6,8,9,7,4,7,10,7,5,5,4,6,1,8,6,5,9,2,1,1,2,3,1,2,0,1,1,1,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,9,3,7,3,6,7,0,7,4,8,6,6,3,3,2,3,2,1,4,3,6,4,3,8,13,17,14,17,15,20,13,10,7,12,12,6,5,4,9,7,8,5,5,0,2,2,5,4,1,2,7,6,2,1,1,1,0,1,0,2,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628475,914,428,6,8,6,7,9,8,3,5,5,2,5,7,4,4,3,2,5,1,1,8,2,6,8,10,8,16,14,18,13,21,21,15,13,21,13,7,9,13,7,8,9,6,12,11,6,5,1,5,8,1,3,4,2,2,4,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,6,6,13,6,6,8,5,9,5,4,4,4,3,2,4,10,2,3,8,1,6,16,10,22,18,17,26,16,21,14,11,19,18,16,14,16,11,11,6,5,8,5,8,3,9,7,6,6,3,8,2,3,1,5,0,1,1,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628480,2160,1048,33,26,33,33,28,36,21,22,29,22,17,20,16,18,16,10,10,14,12,26,19,26,28,35,22,25,29,25,25,24,19,23,27,22,12,18,24,26,16,19,21,17,9,15,12,7,6,8,3,7,2,10,3,1,3,4,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,27,18,24,20,21,24,17,20,23,18,18,18,12,20,15,9,12,10,25,20,32,43,19,41,32,40,44,24,29,41,41,20,30,21,25,19,23,22,15,14,16,15,16,18,13,9,7,7,9,6,3,10,3,4,2,3,2,3,1,4,2,0,0,0,4,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uSF1,TX,000,36,628483,617,306,6,7,10,4,3,4,9,7,5,7,6,2,13,1,4,3,3,7,2,2,9,8,1,5,12,8,5,10,5,13,11,9,4,5,9,3,4,11,6,2,4,8,7,6,2,6,0,6,3,5,1,3,1,1,1,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,9,14,7,8,3,3,13,3,6,6,10,10,2,3,4,3,5,3,5,3,7,7,11,6,10,8,10,7,4,7,7,4,7,5,4,7,5,4,7,9,4,5,3,6,2,0,4,4,5,3,1,6,3,0,0,2,0,1,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628486,139,73,2,0,0,1,1,3,4,2,1,4,1,2,2,0,1,5,0,0,2,1,0,0,1,2,0,3,1,0,2,0,0,1,1,2,0,0,3,0,1,4,1,1,4,0,1,4,0,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,1,3,3,1,2,1,1,2,2,2,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,1,4,3,0,1,2,1,3,1,1,1,2,0,0,2,1,0,1,2,0,1,1,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
