FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012L001,PCT012L002,PCT012L003,PCT012L004,PCT012L005,PCT012L006,PCT012L007,PCT012L008,PCT012L009,PCT012L010,PCT012L011,PCT012L012,PCT012L013,PCT012L014,PCT012L015,PCT012L016,PCT012L017,PCT012L018,PCT012L019,PCT012L020,PCT012L021,PCT012L022,PCT012L023,PCT012L024,PCT012L025,PCT012L026,PCT012L027,PCT012L028,PCT012L029,PCT012L030,PCT012L031,PCT012L032,PCT012L033,PCT012L034,PCT012L035,PCT012L036,PCT012L037,PCT012L038,PCT012L039,PCT012L040,PCT012L041,PCT012L042,PCT012L043,PCT012L044,PCT012L045,PCT012L046,PCT012L047,PCT012L048,PCT012L049,PCT012L050,PCT012L051,PCT012L052,PCT012L053,PCT012L054,PCT012L055,PCT012L056,PCT012L057,PCT012L058,PCT012L059,PCT012L060,PCT012L061,PCT012L062,PCT012L063,PCT012L064,PCT012L065,PCT012L066,PCT012L067,PCT012L068,PCT012L069,PCT012L070,PCT012L071,PCT012L072,PCT012L073,PCT012L074,PCT012L075,PCT012L076,PCT012L077,PCT012L078,PCT012L079,PCT012L080,PCT012L081,PCT012L082,PCT012L083,PCT012L084,PCT012L085,PCT012L086,PCT012L087,PCT012L088,PCT012L089,PCT012L090,PCT012L091,PCT012L092,PCT012L093,PCT012L094,PCT012L095,PCT012L096,PCT012L097,PCT012L098,PCT012L099,PCT012L100,PCT012L101,PCT012L102,PCT012L103,PCT012L104,PCT012L105,PCT012L106,PCT012L107,PCT012L108,PCT012L109,PCT012L110,PCT012L111,PCT012L112,PCT012L113,PCT012L114,PCT012L115,PCT012L116,PCT012L117,PCT012L118,PCT012L119,PCT012L120,PCT012L121,PCT012L122,PCT012L123,PCT012L124,PCT012L125,PCT012L126,PCT012L127,PCT012L128,PCT012L129,PCT012L130,PCT012L131,PCT012L132,PCT012L133,PCT012L134,PCT012L135,PCT012L136,PCT012L137,PCT012L138,PCT012L139,PCT012L140,PCT012L141,PCT012L142,PCT012L143,PCT012L144,PCT012L145,PCT012L146,PCT012L147,PCT012L148,PCT012L149,PCT012L150,PCT012L151,PCT012L152,PCT012L153,PCT012L154,PCT012L155,PCT012L156,PCT012L157,PCT012L158,PCT012L159,PCT012L160,PCT012L161,PCT012L162,PCT012L163,PCT012L164,PCT012L165,PCT012L166,PCT012L167,PCT012L168,PCT012L169,PCT012L170,PCT012L171,PCT012L172,PCT012L173,PCT012L174,PCT012L175,PCT012L176,PCT012L177,PCT012L178,PCT012L179,PCT012L180,PCT012L181,PCT012L182,PCT012L183,PCT012L184,PCT012L185,PCT012L186,PCT012L187,PCT012L188,PCT012L189,PCT012L190,PCT012L191,PCT012L192,PCT012L193,PCT012L194,PCT012L195,PCT012L196,PCT012L197,PCT012L198,PCT012L199,PCT012L200,PCT012L201,PCT012L202,PCT012L203,PCT012L204,PCT012L205,PCT012L206,PCT012L207,PCT012L208,PCT012L209
uSF1,TX,000,36,602498,737,381,7,12,13,9,2,10,7,4,7,8,9,4,6,4,9,4,7,11,4,7,6,8,6,12,10,9,2,7,5,10,6,2,6,2,2,4,8,9,7,6,7,2,6,9,5,12,5,9,5,6,3,3,6,3,2,2,1,1,1,2,0,4,2,3,2,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,2,1,9,3,9,3,5,7,12,10,6,4,7,5,5,10,12,7,4,2,5,7,3,5,5,10,3,3,5,5,10,11,3,7,7,5,6,10,7,6,3,7,7,6,6,8,11,1,1,5,2,3,4,3,3,3,5,0,5,6,1,3,0,0,1,1,3,2,1,0,0,0,1,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,602570,633,354,1,4,6,4,5,4,7,6,7,8,7,11,6,5,6,7,11,9,3,7,4,2,0,7,8,8,6,7,5,6,9,10,3,6,10,6,9,8,6,6,6,8,4,4,4,5,4,7,3,6,6,8,5,3,1,0,1,1,2,5,0,3,2,3,1,0,1,1,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,6,3,1,5,6,7,2,3,4,6,6,9,1,4,3,0,4,3,6,2,2,2,5,1,4,2,9,4,5,8,8,10,6,1,6,6,5,3,6,5,5,7,6,9,5,4,3,6,2,7,6,1,6,0,2,5,3,1,2,1,2,3,2,1,0,1,0,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uSF1,TX,000,36,602659,490,245,5,4,6,5,6,6,3,5,8,6,4,4,8,0,7,6,6,3,4,3,2,1,4,3,1,4,4,3,9,6,2,5,1,8,8,8,2,7,4,2,5,3,5,1,3,0,5,3,7,2,5,1,1,2,2,1,2,0,3,1,1,2,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,8,4,5,2,2,1,4,2,6,3,0,6,6,4,6,4,6,2,5,2,1,4,4,3,1,7,7,6,2,7,4,8,10,7,4,3,4,4,7,6,7,9,0,2,4,4,3,1,2,1,5,3,2,2,1,3,2,2,4,0,1,0,1,2,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,602740,197,87,2,2,2,0,1,0,2,2,1,2,0,2,0,1,3,1,3,4,3,0,2,1,0,1,2,1,4,1,1,1,0,3,1,2,1,2,1,3,2,1,4,0,1,3,0,2,1,0,1,1,1,0,1,2,2,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,2,2,3,0,3,2,2,1,5,0,2,1,3,1,7,2,2,3,1,1,0,0,2,1,2,1,2,2,5,1,4,2,1,3,1,0,2,4,1,1,3,2,4,1,0,1,1,1,1,1,2,1,1,0,0,3,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,602816,695,341,6,4,4,10,5,7,3,5,3,7,4,3,4,7,5,6,9,8,4,3,4,3,6,7,6,8,8,4,8,10,9,3,10,6,4,4,6,5,7,2,4,7,2,8,3,6,6,8,7,6,4,3,4,5,2,4,4,5,4,2,0,4,3,3,1,1,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,5,3,3,8,6,1,8,8,5,9,3,6,6,9,4,5,8,11,6,1,6,4,4,6,7,7,5,11,5,11,5,5,8,8,6,5,5,3,7,5,8,3,3,2,4,9,4,4,3,7,8,11,5,6,5,0,3,3,3,3,4,1,0,2,2,1,2,1,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,602892,836,428,6,5,7,8,7,5,7,7,4,7,6,7,10,5,6,6,7,9,6,3,6,8,6,4,12,2,16,4,14,13,9,11,5,13,4,5,6,6,11,5,6,7,8,4,5,4,3,5,7,7,2,5,5,7,11,4,2,4,3,2,3,1,3,3,2,4,6,3,1,6,0,1,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,4,6,10,3,5,4,6,7,7,6,7,2,9,10,8,12,6,6,7,7,10,7,3,2,5,6,11,3,5,6,10,6,8,4,6,5,7,8,11,3,4,5,5,4,8,5,5,6,13,5,6,8,4,6,4,2,4,6,4,3,1,4,5,3,7,3,1,5,1,1,2,1,2,0,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,602972,849,447,13,8,5,7,8,12,8,2,11,3,5,10,6,6,4,8,7,6,3,8,10,3,11,4,15,9,14,14,6,13,8,5,16,10,6,8,9,11,8,5,10,6,5,7,4,6,2,8,2,2,10,3,5,3,7,3,2,5,6,5,0,3,3,1,2,3,1,0,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,8,2,5,7,12,8,3,1,6,3,7,6,7,6,9,1,6,8,5,8,8,5,5,6,19,11,6,12,11,12,9,5,6,8,5,7,10,4,5,6,2,2,3,4,6,3,5,6,7,9,7,5,12,5,3,7,2,5,2,1,3,3,3,3,1,0,1,2,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603044,968,504,9,9,7,9,12,19,10,6,6,6,5,8,9,3,5,4,11,8,8,7,9,8,2,8,13,7,16,10,10,7,18,10,10,6,8,13,3,8,8,9,6,9,4,9,5,7,4,11,3,5,9,4,2,5,4,5,6,5,8,9,2,5,6,2,0,3,0,4,1,1,2,1,3,0,1,3,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,4,6,7,8,8,5,1,6,12,4,6,4,7,8,9,5,4,7,10,5,5,10,8,6,8,17,13,21,17,11,8,6,7,3,9,7,8,6,9,5,4,8,1,9,8,6,3,12,3,9,9,4,10,5,2,4,5,5,3,2,2,3,4,3,5,1,2,1,2,1,0,2,1,0,4,2,0,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
uSF1,TX,000,36,603108,756,392,6,5,2,8,6,11,2,5,5,2,3,9,9,5,10,6,4,5,8,11,5,5,4,7,12,8,8,9,11,5,8,11,8,6,5,9,6,5,3,6,9,6,4,3,4,7,8,3,9,4,5,4,4,4,2,8,2,5,2,4,4,0,6,1,3,3,4,2,0,2,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,10,4,4,7,6,5,10,6,5,7,2,1,6,1,7,3,7,5,4,9,5,9,6,4,1,9,12,11,8,8,4,12,3,5,7,7,3,4,4,5,6,9,4,2,5,6,6,7,3,5,8,6,7,3,4,2,3,2,3,4,4,5,1,2,2,2,0,0,0,7,1,0,2,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603166,56,28,0,0,0,0,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,0,2,0,1,0,1,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,2,0,2,0,0,2,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603207,313,141,2,2,2,0,4,4,1,3,1,0,3,2,6,3,1,2,1,3,0,2,2,3,1,3,6,2,2,5,3,6,4,2,4,0,7,7,2,2,4,0,2,0,3,0,5,3,0,2,1,2,2,0,0,2,1,2,1,0,0,0,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,7,1,4,0,3,1,2,0,4,4,1,4,2,1,5,1,0,1,1,0,3,2,2,4,11,5,3,5,6,4,8,2,5,6,1,3,4,4,1,2,1,2,3,2,6,1,2,3,2,0,3,2,3,0,4,1,2,2,1,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603288,130,63,0,1,0,1,0,0,0,0,2,2,2,0,2,2,2,2,3,2,2,1,0,1,0,1,0,0,2,1,0,0,1,2,1,0,0,1,0,1,1,2,1,0,0,1,2,4,0,0,1,3,0,3,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,1,1,2,0,2,1,0,1,2,3,1,1,2,2,2,1,0,1,2,1,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,2,0,0,2,0,2,2,2,2,3,1,2,1,1,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603321,215,103,2,0,2,1,1,0,2,1,0,1,2,3,3,1,2,2,6,4,2,1,2,3,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,1,2,2,1,4,2,1,3,7,5,3,0,1,1,3,4,1,2,0,3,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,2,0,1,2,1,0,0,3,1,3,2,3,3,0,4,1,1,4,1,0,1,2,1,3,1,0,0,2,3,0,0,0,0,1,1,2,2,7,6,1,3,1,0,2,4,3,2,2,3,2,3,4,1,3,2,1,1,0,1,0,0,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603382,150,70,0,0,2,3,1,1,1,0,2,1,1,1,0,0,2,1,1,1,2,1,1,2,0,2,0,1,2,3,0,1,0,0,0,1,1,0,1,3,3,2,2,0,0,1,2,1,2,1,0,2,2,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,1,0,1,2,1,1,1,3,2,4,0,3,3,0,3,1,0,0,1,0,1,0,1,0,1,0,1,1,0,2,1,0,1,2,1,3,2,2,3,0,0,1,1,1,4,4,4,1,2,1,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603431,124,61,1,2,1,2,2,2,0,2,1,0,1,3,3,2,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,3,3,1,3,2,2,1,0,1,2,3,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,1,1,0,1,3,1,1,0,1,2,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,5,2,0,1,3,2,1,1,4,1,4,2,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603519,212,101,0,0,3,2,0,1,3,2,4,0,7,1,1,3,1,2,4,3,2,1,1,2,1,1,2,1,0,0,0,0,2,0,0,0,0,1,2,2,4,4,1,2,3,2,2,2,1,1,2,2,2,2,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,1,2,2,4,2,0,1,2,4,1,4,2,3,1,3,1,1,0,0,0,0,1,2,1,0,0,1,1,3,3,0,0,3,4,5,2,0,5,2,1,5,1,3,3,2,0,3,2,1,2,0,1,1,3,2,0,0,2,0,0,1,1,1,1,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603569,108,40,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,2,1,1,0,0,2,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0,2,1,3,1,1,1,3,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,1,0,1,0,1,1,1,0,2,1,0,1,2,2,1,0,1,1,1,1,0,3,0,2,3,0,1,1,1,1,2,0,0,0,1,0,0,2,2,1,2,1,3,1,0,4,2,1,1,4,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603633,24,13,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603656,652,302,6,10,2,3,6,2,2,8,3,6,8,8,7,5,6,5,3,7,6,0,5,4,3,7,9,2,4,5,5,3,7,4,7,7,4,2,2,8,4,7,6,7,8,6,5,9,3,4,2,5,1,2,5,5,2,1,2,2,3,4,3,3,2,2,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,3,12,7,7,5,8,6,9,11,11,3,4,5,6,8,6,5,4,3,5,4,5,3,1,8,6,9,9,7,8,5,8,7,7,6,10,8,4,6,6,7,2,8,4,5,9,4,5,2,6,5,6,2,3,3,1,2,3,3,1,1,4,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603704,391,195,3,3,5,0,5,1,7,4,4,6,4,4,3,4,3,3,4,8,3,2,6,2,2,3,5,2,3,2,1,5,2,4,2,4,3,7,5,2,3,2,4,1,5,3,5,1,3,2,2,3,5,7,1,2,2,0,0,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,1,4,3,5,2,4,3,4,6,2,1,5,4,3,0,4,5,4,3,3,1,1,3,4,2,5,0,2,4,7,4,1,4,3,3,8,2,5,1,3,5,3,3,6,3,3,1,5,6,0,3,2,2,3,1,1,3,0,2,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603746,304,149,4,2,3,3,5,2,3,3,2,3,4,4,4,1,4,1,0,0,2,3,1,2,0,4,2,1,2,4,1,2,5,4,1,4,1,3,4,2,7,2,5,5,3,3,2,5,2,2,0,0,3,1,0,0,0,2,1,1,0,0,0,0,0,1,0,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2,4,2,6,1,4,2,4,3,4,4,2,1,4,2,3,0,3,0,2,3,1,1,2,1,2,4,3,4,3,4,4,6,1,4,1,3,5,4,3,4,2,4,4,1,4,3,0,1,1,2,2,2,2,0,0,1,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603794,230,110,4,3,3,0,1,1,2,2,4,3,2,3,3,1,3,2,0,0,2,2,1,0,0,0,3,0,2,3,0,2,0,0,2,3,1,2,0,5,3,4,3,3,1,1,6,1,1,2,0,4,2,0,1,2,1,2,0,2,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1,1,2,2,1,5,1,5,1,1,2,3,2,2,3,2,1,1,2,2,0,2,1,3,1,1,7,1,2,1,1,4,2,3,4,3,1,4,0,3,3,3,3,4,1,1,1,1,2,0,1,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uSF1,TX,000,36,603830,488,238,9,8,4,8,4,6,2,7,6,6,2,3,2,3,2,6,0,4,2,4,8,1,2,2,4,4,5,7,4,8,3,8,3,8,6,2,4,4,4,4,3,3,6,4,2,5,3,3,3,0,0,3,3,2,2,1,0,0,1,4,0,1,0,1,1,3,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,7,5,6,6,2,2,8,4,5,1,1,5,3,5,3,0,3,1,3,2,6,1,0,3,3,5,6,8,11,9,6,11,7,4,3,10,4,7,1,2,6,3,3,6,4,1,4,3,2,2,1,3,0,2,4,4,1,2,2,1,0,3,3,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603905,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,603915,362,169,0,0,3,5,4,5,5,3,3,4,4,3,1,4,5,7,2,5,2,2,6,2,1,1,1,0,0,2,1,0,3,1,2,3,0,3,3,2,2,3,1,6,2,7,3,3,4,4,4,2,3,5,2,0,1,3,3,1,1,1,0,2,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,193,0,2,1,0,5,3,3,1,5,2,3,1,7,0,6,2,5,5,8,3,0,0,1,2,2,1,2,2,1,2,2,2,3,1,2,5,2,1,5,6,7,2,7,5,7,4,5,3,3,5,1,2,3,0,0,4,1,1,2,2,2,1,0,3,1,0,0,0,1,1,1,5,2,1,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
