FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT013A001,PCT013A002,PCT013A003,PCT013A004,PCT013A005,PCT013A006,PCT013A007,PCT013A008,PCT013A009,PCT013A010,PCT013A011,PCT013A012,PCT013A013,PCT013A014,PCT013A015,PCT013A016,PCT013A017,PCT013A018,PCT013A019,PCT013A020,PCT013A021,PCT013A022,PCT013A023,PCT013A024,PCT013A025,PCT013A026,PCT013A027,PCT013A028,PCT013A029,PCT013A030,PCT013A031,PCT013A032,PCT013A033,PCT013A034,PCT013A035,PCT013A036,PCT013A037,PCT013A038,PCT013A039,PCT013A040,PCT013A041,PCT013A042,PCT013A043,PCT013A044,PCT013A045,PCT013A046,PCT013A047,PCT013A048,PCT013A049,PCT013B001,PCT013B002,PCT013B003,PCT013B004,PCT013B005,PCT013B006,PCT013B007,PCT013B008,PCT013B009,PCT013B010,PCT013B011,PCT013B012,PCT013B013,PCT013B014,PCT013B015,PCT013B016,PCT013B017,PCT013B018,PCT013B019,PCT013B020,PCT013B021,PCT013B022,PCT013B023,PCT013B024,PCT013B025,PCT013B026,PCT013B027,PCT013B028,PCT013B029,PCT013B030,PCT013B031,PCT013B032,PCT013B033,PCT013B034,PCT013B035,PCT013B036,PCT013B037,PCT013B038,PCT013B039,PCT013B040,PCT013B041,PCT013B042,PCT013B043,PCT013B044,PCT013B045,PCT013B046,PCT013B047,PCT013B048,PCT013B049,PCT013C001,PCT013C002,PCT013C003,PCT013C004,PCT013C005,PCT013C006,PCT013C007,PCT013C008,PCT013C009,PCT013C010,PCT013C011,PCT013C012,PCT013C013,PCT013C014,PCT013C015,PCT013C016,PCT013C017,PCT013C018,PCT013C019,PCT013C020,PCT013C021,PCT013C022,PCT013C023,PCT013C024,PCT013C025,PCT013C026,PCT013C027,PCT013C028,PCT013C029,PCT013C030,PCT013C031,PCT013C032,PCT013C033,PCT013C034,PCT013C035,PCT013C036,PCT013C037,PCT013C038,PCT013C039,PCT013C040,PCT013C041,PCT013C042,PCT013C043,PCT013C044,PCT013C045,PCT013C046,PCT013C047,PCT013C048,PCT013C049,PCT013D001,PCT013D002,PCT013D003,PCT013D004,PCT013D005,PCT013D006,PCT013D007,PCT013D008,PCT013D009,PCT013D010,PCT013D011,PCT013D012,PCT013D013,PCT013D014,PCT013D015,PCT013D016,PCT013D017,PCT013D018,PCT013D019,PCT013D020,PCT013D021,PCT013D022,PCT013D023,PCT013D024,PCT013D025,PCT013D026,PCT013D027,PCT013D028,PCT013D029,PCT013D030,PCT013D031,PCT013D032,PCT013D033,PCT013D034,PCT013D035,PCT013D036,PCT013D037,PCT013D038,PCT013D039,PCT013D040,PCT013D041,PCT013D042,PCT013D043,PCT013D044,PCT013D045,PCT013D046,PCT013D047,PCT013D048,PCT013D049,PCT013E001,PCT013E002,PCT013E003,PCT013E004,PCT013E005,PCT013E006,PCT013E007,PCT013E008,PCT013E009,PCT013E010,PCT013E011,PCT013E012,PCT013E013,PCT013E014,PCT013E015,PCT013E016,PCT013E017,PCT013E018,PCT013E019,PCT013E020,PCT013E021,PCT013E022,PCT013E023,PCT013E024,PCT013E025,PCT013E026,PCT013E027,PCT013E028,PCT013E029,PCT013E030,PCT013E031,PCT013E032,PCT013E033,PCT013E034,PCT013E035,PCT013E036,PCT013E037,PCT013E038,PCT013E039,PCT013E040,PCT013E041,PCT013E042,PCT013E043,PCT013E044,PCT013E045,PCT013E046,PCT013E047,PCT013E048,PCT013E049
uSF1,TX,000,36,733434,2950,1395,73,91,104,58,25,19,17,34,62,61,97,129,111,82,78,23,51,29,46,82,68,42,13,1555,61,88,92,62,41,11,10,34,58,87,103,128,102,69,97,37,41,53,77,120,106,50,28,73,35,5,3,7,2,2,0,1,1,1,1,4,4,2,1,0,0,0,0,0,0,1,0,0,38,1,4,5,3,1,1,0,2,1,4,5,7,0,1,0,0,0,0,1,1,1,0,0,23,11,0,0,0,2,0,0,1,1,2,0,0,1,0,1,0,1,0,0,1,1,0,0,0,12,1,0,0,1,0,1,0,1,1,0,1,2,0,0,3,0,0,0,0,1,0,0,0,54,21,1,2,2,1,0,1,1,2,1,2,2,2,3,0,1,0,0,0,0,0,0,0,0,33,2,2,2,2,0,0,1,1,4,5,1,5,2,0,2,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733435,3984,1937,150,172,185,84,64,26,14,61,126,212,219,168,165,124,71,24,19,8,14,19,6,6,0,2047,158,192,183,108,44,19,16,53,145,214,208,197,176,140,67,18,18,10,16,24,25,12,4,140,75,8,7,8,9,0,0,0,3,4,9,6,10,4,2,1,3,1,0,0,0,0,0,0,65,2,7,7,5,4,0,0,2,3,5,14,5,4,3,3,0,0,0,0,0,1,0,0,29,10,0,2,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,19,3,1,2,1,1,0,1,2,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,165,74,3,6,13,4,0,1,1,1,4,8,5,6,8,7,3,0,0,3,0,1,0,0,0,91,6,6,2,6,5,2,0,4,9,10,5,10,8,6,4,0,1,1,3,1,1,0,1,17,9,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733436,4502,2257,174,213,206,118,59,27,16,77,142,177,235,225,172,176,101,25,33,14,21,21,14,5,6,2245,156,192,185,112,56,16,21,74,164,188,254,229,176,168,75,18,28,15,26,39,32,7,14,119,58,6,0,6,5,2,2,1,2,1,4,4,11,6,2,3,1,1,0,0,0,0,0,1,61,4,3,3,1,5,1,1,3,6,6,6,9,7,3,1,0,0,0,2,0,0,0,0,21,7,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,14,0,1,3,0,0,0,0,0,3,1,1,1,2,1,0,1,0,0,0,0,0,0,0,96,47,2,5,6,3,2,0,2,1,2,3,4,6,3,4,1,1,0,0,1,0,0,1,0,49,4,6,5,0,1,0,0,3,2,3,7,9,3,2,2,0,0,0,1,1,0,0,0,10,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733437,3970,1950,138,130,143,79,59,31,36,103,143,111,155,178,162,151,99,31,37,28,31,40,33,19,13,2020,108,119,125,96,71,28,20,80,139,130,192,161,166,177,118,29,43,31,33,50,48,29,27,116,56,2,3,11,5,0,1,0,1,4,12,4,5,3,1,3,0,0,0,0,1,0,0,0,60,5,7,5,4,1,0,0,0,5,9,8,5,2,4,2,0,0,0,1,1,1,0,0,19,9,0,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,1,1,1,2,0,1,1,0,0,0,0,0,1,0,0,165,91,5,14,9,2,4,1,1,11,5,6,11,5,3,10,3,0,0,0,0,0,1,0,0,74,3,10,6,3,0,3,3,6,5,6,6,11,6,2,1,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733438,3682,1792,110,123,147,83,53,26,18,75,126,127,153,143,118,119,108,33,55,29,30,58,34,16,8,1890,111,120,126,74,42,19,34,64,114,133,165,138,136,131,129,38,72,36,41,58,61,27,21,134,57,6,5,8,1,1,3,0,2,6,8,2,6,3,3,1,0,1,0,1,0,0,0,0,77,6,8,22,5,1,0,0,1,4,9,6,2,3,2,4,0,2,1,0,0,0,0,1,32,15,2,0,3,0,0,1,0,0,1,1,2,0,0,1,0,2,1,0,0,1,0,0,0,17,2,0,3,0,3,0,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,96,42,0,2,5,3,0,1,0,2,8,6,2,2,7,1,1,1,0,1,0,0,0,0,0,54,3,2,4,2,0,2,1,2,7,3,5,5,3,7,4,1,0,1,1,0,1,0,0,11,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
uSF1,TX,000,36,733439,2205,1091,75,88,98,58,32,11,11,11,33,84,108,116,87,101,71,16,26,11,17,15,17,3,2,1114,59,88,96,49,13,8,7,11,50,84,123,128,105,110,59,20,19,13,15,27,14,9,7,25,11,1,3,1,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,14,0,1,0,0,1,1,0,2,1,1,0,2,2,1,1,1,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,29,14,0,2,3,1,0,0,0,0,0,1,2,2,1,0,0,0,2,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,3,2,0,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733440,6881,3434,282,257,219,133,130,75,91,242,364,328,293,256,185,159,124,38,40,38,43,60,50,22,5,3447,271,225,192,118,148,71,84,209,329,315,263,253,217,168,158,37,63,53,45,92,77,31,28,400,189,19,16,25,7,8,7,2,17,15,17,14,10,14,10,5,1,0,1,0,1,0,0,0,211,16,22,22,12,9,4,2,9,21,17,24,21,12,10,2,1,3,1,0,0,0,2,1,43,24,4,2,0,2,0,0,0,3,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,19,0,0,1,0,4,1,0,1,5,1,1,0,1,0,2,0,1,0,1,0,0,0,0,236,118,10,11,9,5,3,2,3,4,18,10,11,13,7,2,4,1,1,2,1,0,1,0,0,118,10,13,12,2,1,0,1,9,16,16,13,7,5,3,3,3,2,0,0,1,1,0,0,27,19,1,1,3,4,1,0,0,1,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733442,153,79,4,1,7,0,1,0,0,1,2,7,3,7,5,2,6,3,3,2,7,6,8,3,1,74,5,3,3,2,0,0,0,2,2,3,3,6,3,3,6,3,4,2,3,8,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733443,9,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733447,2499,1235,125,101,103,48,27,7,4,17,42,103,138,130,124,105,67,14,23,14,15,12,11,4,1,1264,99,112,96,66,21,10,8,22,71,116,128,147,107,104,47,15,18,11,10,20,19,15,2,93,48,3,3,6,3,0,2,0,1,2,2,7,6,5,6,2,0,0,0,0,0,0,0,0,45,1,8,3,1,3,1,0,0,0,3,6,6,4,4,3,0,0,0,0,0,0,2,0,8,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,29,5,3,2,1,1,0,0,0,2,4,4,3,0,3,1,0,0,0,0,0,0,0,0,35,7,1,1,0,1,0,0,2,4,5,4,2,4,2,1,0,0,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733448,477,232,21,21,17,9,6,2,2,2,5,17,32,30,22,28,11,2,1,0,2,2,0,0,0,245,20,19,21,9,5,1,1,5,9,25,37,22,29,21,9,1,3,1,3,0,2,1,1,7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,3,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,11,3,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733449,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733450,441,216,12,13,10,4,6,4,4,11,27,19,20,23,19,13,13,3,4,0,6,2,1,2,0,225,12,8,15,2,11,6,3,14,20,17,22,22,15,22,14,5,2,3,2,2,5,1,2,16,10,0,0,0,1,1,0,0,0,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,23,0,0,2,0,0,0,0,2,5,4,3,3,0,1,1,0,1,0,0,1,0,0,0,16,0,1,0,1,0,0,0,0,3,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,607072,2017,975,48,50,63,51,20,9,6,21,29,42,59,74,62,55,71,28,48,39,55,61,50,29,5,1042,38,46,61,31,22,11,10,20,36,42,51,77,84,71,80,39,56,41,50,82,51,17,26,198,91,10,19,14,9,2,1,1,4,4,7,5,6,2,3,2,1,0,1,0,0,0,0,0,107,13,12,16,3,2,3,0,2,11,14,7,9,3,4,3,0,2,2,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,44,20,1,4,1,0,0,0,0,1,2,1,3,0,2,2,1,1,0,0,0,0,1,0,0,24,1,3,2,0,2,0,0,0,0,3,3,1,1,2,1,1,1,2,0,0,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
uSF1,TX,000,36,607073,1975,953,46,50,63,51,19,9,6,19,27,40,57,73,60,54,69,27,47,39,54,60,50,29,4,1022,38,45,60,30,22,9,10,19,35,40,51,73,83,71,77,39,56,41,49,81,50,17,26,190,87,10,19,12,8,2,1,1,4,4,7,5,6,1,3,2,1,0,1,0,0,0,0,0,103,13,12,15,3,2,3,0,2,10,14,6,9,2,4,3,0,2,2,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,38,17,0,4,1,0,0,0,0,1,2,1,2,0,2,2,1,0,0,0,0,0,1,0,0,21,1,2,2,0,2,0,0,0,0,2,3,1,1,2,1,1,1,2,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
uSF1,TX,000,36,607122,31,17,1,0,0,0,1,0,0,2,0,1,2,1,2,1,2,1,1,0,0,1,0,0,1,14,0,1,1,1,0,1,0,0,1,1,0,4,0,0,1,0,0,0,1,1,1,0,0,8,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,607127,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,607132,6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733689,2017,975,48,50,63,51,20,9,6,21,29,42,59,74,62,55,71,28,48,39,55,61,50,29,5,1042,38,46,61,31,22,11,10,20,36,42,51,77,84,71,80,39,56,41,50,82,51,17,26,198,91,10,19,14,9,2,1,1,4,4,7,5,6,2,3,2,1,0,1,0,0,0,0,0,107,13,12,16,3,2,3,0,2,11,14,7,9,3,4,3,0,2,2,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,44,20,1,4,1,0,0,0,0,1,2,1,3,0,2,2,1,1,0,0,0,0,1,0,0,24,1,3,2,0,2,0,0,0,0,3,3,1,1,2,1,1,1,2,0,0,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
uSF1,TX,000,36,733690,1975,953,46,50,63,51,19,9,6,19,27,40,57,73,60,54,69,27,47,39,54,60,50,29,4,1022,38,45,60,30,22,9,10,19,35,40,51,73,83,71,77,39,56,41,49,81,50,17,26,190,87,10,19,12,8,2,1,1,4,4,7,5,6,1,3,2,1,0,1,0,0,0,0,0,103,13,12,15,3,2,3,0,2,10,14,6,9,2,4,3,0,2,2,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,38,17,0,4,1,0,0,0,0,1,2,1,2,0,2,2,1,0,0,0,0,0,1,0,0,21,1,2,2,0,2,0,0,0,0,2,3,1,1,2,1,1,1,2,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
